1,0,64,80,17.7856965,17.999982,199,200
1,0,69,80,17.999982,18.2142675,201,202
1,0,71,80,18.2142675,18.428553,203,206
1,0,40,80,18.2142675,18.428553,204,207
1,0,52,64,18.428553,18.6428385,208,209
1,0,56,72,18.6428385,18.857124,210,211
1,0,64,80,18.857124,19.0714095,212,213
1,0,72,80,19.0714095,19.285695,214,215
1,0,71,80,19.285695,19.4999805,216,217
1,0,69,80,19.4999805,19.714266,218,220
1,0,45,80,19.4999805,19.714266,219,221
1,0,52,64,19.714266,19.9285515,222,223
1,0,57,72,19.9285515,20.142837,224,226
1,0,71,80,20.142837,20.3571225,227,228
1,0,72,80,20.3571225,20.571408,229,230
1,0,74,80,20.571408,20.7856935,231,232
1,0,76,80,20.7856935,20.999979,233,235
1,0,48,80,20.7856935,20.999979,234,236
1,0,55,64,20.999979,21.2142645,237,238
1,0,60,72,21.2142645,21.42855,239,240
1,0,67,80,21.42855,21.6428355,241,243
1,0,77,80,21.6428355,21.857121,244,245
1,0,76,80,21.857121,22.0714065,246,247
1,0,74,80,22.0714065,22.285692,248,250
1,0,55,80,22.0714065,22.285692,249,251
1,0,55,64,22.285692,22.4999775,252,253
1,0,59,72,22.4999775,22.714263,254,255
1,0,65,80,22.714263,22.9285485,256,257
1,0,76,80,22.9285485,23.142834,258,259
1,0,74,80,23.142834,23.3571195,260,261
1,0,72,80,23.3571195,23.571405,262,264
1,0,45,80,23.3571195,23.571405,263,265
1,0,52,64,23.571405,23.7856905,266,267
1,0,57,72,23.7856905,23.999976,268,269
1,0,64,80,23.999976,24.2142615,270,271
1,0,74,80,24.2142615,24.428547,272,273
1,0,72,80,24.428547,24.6428325,274,275
1,0,71,80,24.6428325,24.857118,276,278
1,0,40,80,24.6428325,24.857118,277,279
1,0,52,64,24.857118,25.0714035,280,282
1,0,64,80,25.0714035,25.285689,283,284
1,0,64,80,25.285689,25.4999745,285,286
1,0,76,80,25.4999745,25.71426,287,288
1,0,64,80,25.71426,25.9285455,289,290
1,0,76,80,25.9285455,26.142831,291,292
1,0,76,80,26.142831,26.3571165,293,294
1,0,88,80,26.3571165,26.571402,295,297
1,0,76,80,26.571402,26.7856875,298,299
1,0,75,80,26.7856875,26.999973,300,301
1,0,76,80,26.999973,27.2142585,302,303
1,0,75,80,27.2142585,27.428544,304,305
1,0,76,80,27.428544,27.6428295,306,307
1,0,75,80,27.6428295,27.857115,308,310
1,0,76,56,27.857115,28.0714005,311,312
1,0,75,64,28.0714005,28.285686,313,314
1,0,76,72,28.285686,28.4999715,315,316
1,0,75,80,28.4999715,28.714257,317,318
1,0,76,80,28.714257,28.9285425,319,320
1,0,71,80,28.9285425,29.142828,321,322
1,0,74,80,29.142828,29.3571135,323,324
1,0,72,80,29.3571135,29.571399,325,326
1,0,69,80,29.571399,29.7856845,327,330
1,0,45,80,29.571399,29.7856845,328,331
1,0,52,64,29.7856845,29.99997,332,333
1,0,57,72,29.99997,30.2142555,334,335
1,0,60,80,30.2142555,30.428541,336,337
1,0,64,80,30.428541,30.6428265,338,339
1,0,69,80,30.6428265,30.857112,340,341
1,0,71,80,30.857112,31.0713975,342,345
1,0,40,80,30.857112,31.0713975,343,346
1,0,52,64,31.0713975,31.285683,347,348
1,0,56,72,31.285683,31.4999685,349,350
1,0,64,80,31.4999685,31.714254,351,352
1,0,68,80,31.714254,31.9285395,353,354
1,0,71,80,31.9285395,32.142825,355,356
1,0,72,80,32.142825,32.3571105,357,359
1,0,45,80,32.142825,32.3571105,358,360
1,0,52,64,32.3571105,32.571396,361,362
1,0,57,72,32.571396,32.7856815,363,364
1,0,64,80,32.7856815,32.999967,365,366
1,0,76,56,32.999967,33.2142525,367,368
1,0,75,64,33.2142525,33.428538,369,370
1,0,76,72,33.428538,33.6428235,371,372
1,0,75,80,33.6428235,33.857109,373,374
1,0,76,80,33.857109,34.0713945,375,376
1,0,71,80,34.0713945,34.28568,377,378
1,0,74,80,34.28568,34.4999655,379,380
1,0,72,80,34.4999655,34.714251,381,382
1,0,69,80,34.714251,34.9285365,383,386
1,0,45,80,34.714251,34.9285365,384,387
1,0,52,64,34.9285365,35.142822,388,389
1,0,57,72,35.142822,35.3571075,390,391
1,0,60,80,35.3571075,35.571393,392,393
1,0,64,80,35.571393,35.7856785,394,395
1,0,69,80,35.7856785,35.999964,396,397
1,0,71,80,35.999964,36.2142495,398,401
1,0,40,80,35.999964,36.2142495,399,402
1,0,52,64,36.2142495,36.428535,403,404
1,0,56,72,36.428535,36.6428205,405,406
1,0,64,80,36.6428205,36.857106,407,408
1,0,72,80,36.857106,37.0713915,409,410
1,0,71,80,37.0713915,37.285677,411,412
1,0,69,80,37.285677,37.4999625,413,415
1,0,45,80,37.285677,37.4999625,414,416
1,0,52,64,37.4999625,37.714248,417,418
1,0,57,72,37.714248,37.9285335,419,421
1,0,71,80,37.9285335,38.142819,422,423
1,0,72,80,38.142819,38.3571045,424,425
1,0,74,80,38.3571045,38.57139,426,427
1,0,76,80,38.57139,38.7856755,428,430
1,0,48,80,38.57139,38.7856755,429,431
1,0,55,64,38.7856755,38.999961,432,433
1,0,60,72,38.999961,39.2142465,434,435
1,0,67,80,39.2142465,39.428532,436,438
1,0,77,80,39.428532,39.6428175,439,440
1,0,76,80,39.6428175,39.857103,441,442
1,0,74,80,39.857103,40.0713885,443,445
1,0,55,80,39.857103,40.0713885,444,446
1,0,55,64,40.0713885,40.285674,447,448
1,0,59,72,40.285674,40.4999595000001,449,450
1,0,65,80,40.4999595000001,40.7142450000001,451,452
1,0,76,80,40.7142450000001,40.9285305000001,453,454
1,0,74,80,40.9285305000001,41.1428160000001,455,456
1,0,72,80,41.1428160000001,41.3571015000001,457,459
1,0,45,80,41.1428160000001,41.3571015000001,458,460
1,0,52,64,41.3571015000001,41.5713870000001,461,462
1,0,57,72,41.5713870000001,41.7856725000001,463,464
1,0,64,80,41.7856725000001,41.9999580000001,465,466
1,0,74,80,41.9999580000001,42.2142435000001,467,468
1,0,72,80,42.2142435000001,42.4285290000001,469,470
1,0,71,80,42.4285290000001,42.6428145000001,471,473
1,0,40,80,42.4285290000001,42.6428145000001,472,474
1,0,52,64,42.6428145000001,42.8571000000001,475,477
1,0,64,80,42.8571000000001,43.0713855000001,478,479
1,0,64,80,43.0713855000001,43.2856710000001,480,481
1,0,76,80,43.2856710000001,43.4999565000001,482,483
1,0,64,80,43.4999565000001,43.7142420000001,484,485
1,0,76,80,43.7142420000001,43.9285275000001,486,487
1,0,76,80,43.9285275000001,44.1428130000001,488,489
1,0,88,80,44.1428130000001,44.3570985000001,490,492
1,0,76,80,44.3570985000001,44.5713840000001,493,494
1,0,75,80,44.5713840000001,44.7856695000001,495,496
1,0,76,80,44.7856695000001,44.9999550000001,497,498
1,0,75,80,44.9999550000001,45.2142405000001,499,500
1,0,76,80,45.2142405000001,45.4285260000001,501,502
1,0,75,80,45.4285260000001,45.6428115000001,503,505
1,0,76,56,45.6428115000001,45.8570970000001,506,507
1,0,75,64,45.8570970000001,46.0713825000001,508,509
1,0,76,72,46.0713825000001,46.2856680000001,510,511
1,0,75,80,46.2856680000001,46.4999535000001,512,513
1,0,76,80,46.4999535000001,46.7142390000001,514,515
1,0,71,80,46.7142390000001,46.9285245000001,516,517
1,0,74,80,46.9285245000001,47.1428100000001,518,519
1,0,72,80,47.1428100000001,47.3570955000001,520,521
1,0,69,80,47.3570955000001,47.5713810000001,522,525
1,0,45,80,47.3570955000001,47.5713810000001,523,526
1,0,52,64,47.5713810000001,47.7856665000001,527,528
1,0,57,72,47.7856665000001,47.9999520000001,529,530
1,0,60,80,47.9999520000001,48.2142375000001,531,532
1,0,64,80,48.2142375000001,48.4285230000001,533,534
1,0,69,80,48.4285230000001,48.6428085000002,535,536
1,0,71,80,48.6428085000002,48.8570940000002,537,540
1,0,40,80,48.6428085000002,48.8570940000002,538,541
1,0,52,64,48.8570940000002,49.0713795000002,542,543
1,0,56,72,49.0713795000002,49.2856650000002,544,545
1,0,64,80,49.2856650000002,49.4999505000002,546,547
1,0,68,80,49.4999505000002,49.7142360000002,548,549
1,0,71,80,49.7142360000002,49.9285215000002,550,551
1,0,72,80,49.9285215000002,50.1428070000002,552,554
1,0,45,80,49.9285215000002,50.1428070000002,553,555
1,0,52,64,50.1428070000002,50.3570925000002,556,557
1,0,57,72,50.3570925000002,50.5713780000002,558,559
1,0,64,80,50.5713780000002,50.7856635000002,560,561
1,0,76,56,50.7856635000002,50.9999490000002,562,563
1,0,75,64,50.9999490000002,51.2142345000002,564,565
1,0,76,72,51.2142345000002,51.4285200000002,566,567
1,0,75,80,51.4285200000002,51.6428055000002,568,569
1,0,76,80,51.6428055000002,51.8570910000002,570,571
1,0,71,80,51.8570910000002,52.0713765000002,572,573
1,0,74,80,52.0713765000002,52.2856620000002,574,575
1,0,72,80,52.2856620000002,52.4999475000002,576,577
1,0,69,80,52.4999475000002,52.7142330000002,578,581
1,0,45,80,52.4999475000002,52.7142330000002,579,582
1,0,52,64,52.7142330000002,52.9285185000002,583,584
1,0,57,72,52.9285185000002,53.1428040000002,585,586
1,0,60,80,53.1428040000002,53.3570895000002,587,588
1,0,64,80,53.3570895000002,53.5713750000002,589,590
1,0,69,80,53.5713750000002,53.7856605000002,591,592
1,0,71,80,53.7856605000002,53.9999460000002,593,596
1,0,40,80,53.7856605000002,53.9999460000002,594,597
1,0,52,64,53.9999460000002,54.2142315000002,598,599
1,0,56,72,54.2142315000002,54.4285170000002,600,601
1,0,64,80,54.4285170000002,54.6428025000002,602,603
1,0,72,80,54.6428025000002,54.8570880000002,604,605
1,0,71,80,54.8570880000002,55.0713735000002,606,607
1,0,69,80,55.0713735000002,55.2856590000002,608,610
1,0,45,80,55.0713735000002,55.2856590000002,609,611
1,0,52,64,55.2856590000002,55.4999445000002,612,613
1,0,57,72,55.4999445000002,55.7142300000002,614,615
