1,0,75,71,37.460,37.770
1,0,76,71,37.770,38.380
1,0,75,71,38.380,38.990
1,0,76,71,38.990,39.600
1,0,71,71,39.600,40.210
1,0,74,71,40.210,40.820
1,0,72,71,40.820,41.130
1,0,69,71,41.130,41.740
1,0,57,71,41.740,42.050
1,0,57,71,42.050,42.360
1,0,69,71,42.360,42.670
1,0,60,71,42.670,43.280
1,0,64,71,43.280,43.590
1,0,69,71,43.590,44.200
1,0,71,71,44.200,45.420
1,0,64,71,45.420,46.030
1,0,64,71,46.030,46.340
1,0,72,71,46.340,46.950
1,0,71,71,46.950,47.260
1,0,69,71,47.260,47.870
1,0,57,71,47.870,48.480
1,0,69,71,48.480,48.790
1,0,71,71,48.790,49.400
1,0,72,71,49.400,49.550
1,0,74,71,49.550,50.160
1,0,60,71,50.160,51.380
1,0,67,71,51.380,51.690
1,0,60,71,51.690,52.000
1,0,77,71,52.000,52.610
1,0,76,71,52.610,52.920
1,0,74,71,52.920,53.530
1,0,67,71,53.530,54.140
1,0,65,71,54.140,54.750
1,0,76,71,54.750,55.060
1,0,74,71,55.060,55.670
1,0,72,71,55.670,56.280
1,0,72,71,56.280,56.890
1,0,57,71,56.890,57.040
1,0,64,71,57.040,57.650
1,0,74,71,57.650,58.260
1,0,72,71,58.260,58.570
1,0,71,71,58.570,58.880
1,0,71,71,58.880,59.190
1,0,64,71,59.190,59.500
1,0,76,71,59.500,59.810
1,0,76,71,59.810,59.960
1,0,64,71,59.960,60.570
1,0,76,71,60.570,61.180
1,0,64,71,61.180,61.790
1,0,76,71,61.790,62.100
1,0,64,71,62.100,62.250
1,0,76,71,62.250,62.560
1,0,64,71,62.560,63.170
1,0,75,71,63.170,63.480
1,0,76,71,63.480,64.090
1,0,75,71,64.090,64.700
1,0,76,71,64.700,65.310
1,0,75,71,65.310,65.920
1,0,76,71,65.920,66.530
1,0,75,71,66.530,67.140
1,0,76,71,67.140,67.750
1,0,75,71,67.750,68.360
1,0,76,71,68.360,68.970
1,0,75,71,68.970,69.580
1,0,76,71,69.580,70.190
1,0,71,71,70.190,70.800
1,0,74,71,70.800,71.410
1,0,72,71,71.410,71.720
1,0,69,71,71.720,72.330
1,0,57,71,72.330,72.640
1,0,57,71,72.640,72.950
1,0,69,71,72.950,73.260
1,0,60,71,73.260,73.870
1,0,64,71,73.870,74.180
1,0,69,71,74.180,74.790
1,0,71,71,74.790,76.010
1,0,64,71,76.010,76.620
1,0,76,71,76.620,76.770
1,0,64,71,76.770,77.380
1,0,68,71,77.380,77.530
1,0,71,71,77.530,77.840
1,0,57,71,77.840,77.990
1,0,72,71,77.990,79.210
1,0,57,71,79.210,79.360
1,0,64,71,79.360,79.970
1,0,76,71,79.970,80.580
1,0,75,71,80.580,80.890
1,0,76,71,80.890,81.500
1,0,75,71,81.500,82.110
1,0,76,71,82.110,82.720
1,0,71,71,82.720,83.330
1,0,74,71,83.330,83.940
1,0,72,71,83.940,84.250
1,0,69,71,84.250,84.860
1,0,69,71,84.860,85.170
1,0,69,71,85.170,85.480
1,0,60,71,85.480,86.090
1,0,64,71,86.090,86.400
1,0,69,71,86.400,87.010
1,0,52,71,87.010,87.160
1,0,71,71,87.160,88.380
1,0,64,71,88.380,88.990
1,0,76,71,88.990,89.140
1,0,64,71,89.140,89.450
1,0,72,71,89.450,90.060
1,0,71,71,90.060,90.370
1,0,69,71,90.370,90.980
1,0,57,71,90.980,91.590
1,0,69,71,91.590,91.900
1,0,71,71,91.900,92.510
1,0,72,71,92.510,92.820
1,0,74,71,92.820,93.430
1,0,60,71,93.430,93.740
1,0,76,71,93.740,94.350
1,0,76,71,94.350,94.660
1,0,67,71,94.660,94.810
1,0,76,71,94.810,95.120
1,0,76,71,95.120,95.270
1,0,77,71,95.270,95.880
1,0,76,71,95.880,96.190
1,0,74,71,96.190,96.800
1,0,67,71,96.800,97.410
1,0,65,71,97.410,98.020
1,0,76,71,98.020,98.330
1,0,74,71,98.330,98.940
1,0,72,71,98.940,99.550
1,0,72,71,99.550,100.160
1,0,57,71,100.160,100.310
1,0,64,71,100.310,100.920
1,0,74,71,100.920,101.530
1,0,72,71,101.530,101.840
1,0,52,71,101.840,101.990
1,0,71,71,101.990,102.600
1,0,64,71,102.600,102.910
1,0,76,71,102.910,103.060
1,0,64,71,103.060,103.670
1,0,76,71,103.670,103.980
1,0,64,71,103.980,104.590
1,0,76,71,104.590,104.900
1,0,64,71,104.900,105.210
1,0,76,71,105.210,105.520
1,0,64,71,105.520,106.130
1,0,75,71,106.130,106.440
1,0,76,71,106.440,107.050
1,0,75,71,107.050,107.660
1,0,76,71,107.660,108.270
1,0,75,71,108.270,108.880
1,0,76,71,108.880,109.490
1,0,75,71,109.490,110.100
1,0,76,71,110.100,110.710
1,0,75,71,110.710,111.320
1,0,76,71,111.320,111.930
1,0,75,71,111.930,112.540
1,0,76,71,112.540,113.150
1,0,71,71,113.150,113.760
1,0,74,71,113.760,114.370
1,0,72,71,114.370,114.680
1,0,69,71,114.680,115.290
1,0,57,71,115.290,115.440
1,0,81,71,115.440,115.590
1,0,57,71,115.590,115.900
1,0,57,71,115.900,116.050
1,0,69,71,116.050,116.360
1,0,60,71,116.360,116.970
1,0,64,71,116.970,117.280
1,0,69,71,117.280,117.890
1,0,71,71,117.890,119.110
1,0,64,71,119.110,119.720
1,0,64,71,119.720,120.330
1,0,71,71,120.330,120.640
1,0,57,71,120.640,120.790
1,0,72,71,120.790,121.400
1,0,72,71,121.400,122.010
1,0,57,71,122.010,122.160
1,0,64,71,122.160,122.770
1,0,76,71,122.770,123.380
1,0,75,71,123.380,123.990
1,0,76,71,123.990,124.300
1,0,75,71,124.300,124.910
1,0,76,71,124.910,125.520
1,0,71,71,125.520,126.130
1,0,74,71,126.130,126.740
1,0,72,71,126.740,127.050
1,0,69,71,127.050,128.270
1,0,69,71,128.270,128.580
1,0,60,71,128.580,129.190
1,0,64,71,129.190,129.500
1,0,69,71,129.500,130.110
1,0,71,71,130.110,130.420
1,0,71,71,130.420,130.730
1,0,69,71,130.730,131.340
1,0,64,71,131.340,131.650
1,0,76,71,131.650,131.960
1,0,64,71,131.960,132.270
1,0,72,71,132.270,132.880
1,0,71,71,132.880,133.190
1,0,69,71,133.190,133.800
1,0,57,71,133.800,133.950
1,0,81,71,133.950,134.100
1,0,57,71,134.100,134.410
1,0,69,71,134.410,134.720
1,0,72,71,134.720,135.330
1,0,72,71,135.330,135.940
1,0,72,71,135.940,136.250
1,0,65,71,136.250,137.470
1,0,77,71,137.470,138.080
1,0,76,71,138.080,138.390
1,0,76,71,138.390,139.610
1,0,74,71,139.610,140.220
1,0,76,71,140.220,140.530
1,0,82,71,140.530,141.140
1,0,81,71,141.140,141.450
1,0,81,71,141.450,142.060
1,0,60,71,142.060,142.370
1,0,79,71,142.370,142.520
1,0,77,71,142.520,143.130
1,0,76,71,143.130,143.440
1,0,74,71,143.440,144.050
1,0,72,71,144.050,144.360
1,0,65,71,144.360,144.970
1,0,69,71,144.970,145.580
1,0,69,71,145.580,145.890
1,0,69,71,145.890,146.500
1,0,70,71,146.500,147.110
1,0,65,71,147.110,147.420
1,0,72,71,147.420,148.030
1,0,53,71,148.030,148.640
1,0,74,71,148.640,149.250
1,0,75,71,149.250,149.860
1,0,76,71,149.860,150.170
1,0,76,71,150.170,150.780
1,0,76,71,150.780,151.090
1,0,76,71,151.090,151.240
1,0,76,71,151.240,151.550
1,0,77,71,151.550,152.160
1,0,69,71,152.160,152.770
1,0,67,71,152.770,153.080
1,0,55,71,153.080,153.230
1,0,72,71,153.230,153.540
1,0,67,71,153.540,154.760
1,0,67,71,154.760,155.070
1,0,74,71,155.070,155.680
1,0,71,71,155.680,155.990
1,0,60,71,155.990,156.600
1,0,69,71,156.600,156.910
1,0,79,71,156.910,157.520
1,0,71,71,157.520,157.830
1,0,67,71,157.830,157.980
1,0,74,71,157.980,158.590
1,0,79,71,158.590,158.900
1,0,79,71,158.900,159.210
1,0,84,71,159.210,159.820
1,0,81,71,159.820,160.130
1,0,65,71,160.130,160.740
1,0,74,71,160.740,161.350
1,0,65,71,161.350,161.960
1,0,60,71,161.960,162.570
1,0,69,71,162.570,163.180
1,0,71,71,163.180,163.790
1,0,74,71,163.790,164.400
1,0,79,71,164.400,164.710
1,0,79,71,164.710,165.020
1,0,84,71,165.020,165.630
1,0,81,71,165.630,165.940
1,0,65,71,165.940,166.250
1,0,77,71,166.250,166.560
1,0,74,71,166.560,167.170
1,0,79,71,167.170,167.320
1,0,74,71,167.320,167.470
1,0,79,71,167.470,167.620
1,0,68,71,167.620,167.930
1,0,76,71,167.930,168.080
1,0,68,71,168.080,168.690
1,0,76,71,168.690,169.000
1,0,75,71,169.000,169.310
1,0,75,71,169.310,169.620
1,0,75,71,169.620,169.930
1,0,75,71,169.930,171.150
1,0,75,71,171.150,171.460
1,0,76,71,171.460,171.770
1,0,71,71,171.770,172.380
1,0,76,71,172.380,172.990
1,0,75,71,172.990,173.300
1,0,76,71,173.300,174.520
1,0,76,71,174.520,174.830
1,0,71,71,174.830,175.440
1,0,76,71,175.440,175.750
1,0,75,71,175.750,176.360
1,0,76,71,176.360,176.970
1,0,75,71,176.970,177.580
1,0,76,71,177.580,178.190
1,0,75,71,178.190,178.800
1,0,76,71,178.800,179.410
1,0,75,71,179.410,180.020
1,0,76,71,180.020,180.630
1,0,75,71,180.630,181.240
1,0,76,71,181.240,181.850
1,0,71,71,181.850,182.460
1,0,74,71,182.460,183.070
1,0,72,71,183.070,183.380
1,0,69,71,183.380,183.990
1,0,57,71,183.990,184.600
1,0,69,71,184.600,184.910
1,0,60,71,184.910,185.520
1,0,64,71,185.520,185.830
1,0,69,71,185.830,186.440
1,0,71,71,186.440,187.660
1,0,64,71,187.660,188.270
1,0,64,71,188.270,188.880
1,0,68,71,188.880,189.030
1,0,71,71,189.030,189.340
1,0,57,71,189.340,189.490
1,0,72,71,189.490,190.710
1,0,57,71,190.710,190.860
1,0,64,71,190.860,191.470
1,0,76,71,191.470,192.080
1,0,75,71,192.080,192.690
1,0,76,71,192.690,192.840
1,0,75,71,192.840,192.990
1,0,76,71,192.990,193.140
1,0,75,71,193.140,193.750
1,0,76,71,193.750,194.060
1,0,71,71,194.060,194.670
1,0,74,71,194.670,195.280
1,0,72,71,195.280,195.590
1,0,69,71,195.590,196.200
1,0,57,71,196.200,196.810
1,0,69,71,196.810,197.120
1,0,60,71,197.120,197.730
1,0,64,71,197.730,198.040
1,0,69,71,198.040,198.650
1,0,71,71,198.650,198.960
1,0,69,71,198.960,199.270
1,0,71,71,199.270,199.420
1,0,69,71,199.420,199.730
1,0,69,71,199.730,200.040
1,0,64,71,200.040,200.350
1,0,76,71,200.350,200.660
1,0,64,71,200.660,200.810
1,0,72,71,200.810,201.420
1,0,71,71,201.420,201.730
1,0,69,71,201.730,202.340
1,0,57,71,202.340,202.950
1,0,69,71,202.950,203.560
1,0,69,71,203.560,206.000
1,0,69,71,206.000,207.220
1,0,71,71,207.220,207.530
1,0,57,71,207.530,208.140
